"H","2026/01/04"
"［データ区分］","［伝票日付］","［伝票No］","［取引状態］","［自社コード］","［自社会員名］","［自社担当者］","［取引先コード］","［取引先名］","［納品場所コード］","［納品場所名］","［納品場所 住所］","［マイカタログID］","［自社管理商品コード］","［商品名］","［規格］","［入数］","［入数単位］","［単価］","［数量］","［単位］","［金額］","［消費税］","［小計］","［課税区分］","［税区分］","［合計 商品本体］","［合計 商品消費税］","［合計 送料本体］","［合計 送料消費税］","［合計 その他］","［総合計］","［発注日］","［発送日］","［納品日］","［受領日］","［取引ID_SYSTEM］","［伝票明細ID_SYSTEM］","［発注送信日］","［発注送信時間］","［送信日］","［送信時間］"
"D","2025/12/16","511719","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150496","","牛乳","１Ｌ　成分無調整","12.00","C/S","245.00","2.00","本","490","0","490","","外税","","","","","","","2025/12/15","2025/12/15","2025/12/16","2025/12/16","1730436501","2","2025/12/15","00:10","2025/12/21","21:41"
"D","2025/12/16","511719","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150519","","北海道フレッシュクリーム３８％　１Ｌ","１Ｌ","1.00","本","1166.00","2.00","本","2332","0","2332","","外税","","","","","","","2025/12/15","2025/12/15","2025/12/16","2025/12/16","1730436501","3","2025/12/15","00:10","2025/12/21","21:41"
"D","2025/12/16","511719","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67893516","","Ｆ）スポンジケーキ６号","","12.00","C/S","590.00","1.00","箱","590","0","590","","外税","","","","","","","2025/12/15","2025/12/15","2025/12/16","2025/12/16","1730436501","4","2025/12/15","00:10","2025/12/21","21:41"
"D","2025/12/16","511941","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","94928124","","サッポロ  ラガー  中瓶（赤星）　500ML","500ML×20","20.00","本","288.00","3.00","本","864","0","864","","外税","1400","0","0","0","0","1400","2025/12/15","2025/12/16","2025/12/16","2025/12/16","1730912983","1","2025/12/15","21:21","2025/12/21","21:41"
"D","2025/12/16","511941","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950645","","ウィルキンソン タンサン　ペット 500ML","500ＭＬ × 1本","24.00","本","134.00","4.00","本","536","0","536","","外税","","","","","","","2025/12/15","2025/12/16","2025/12/16","2025/12/16","1730912983","2","2025/12/15","21:21","2025/12/21","21:41"
"D","2025/12/18","512375","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","29.00","枚","1015","0","1015","","外税","1260","0","0","0","0","1260","","2025/12/18","2025/12/18","2025/12/18","1731864267","1","","","2025/12/21","21:41"
"D","2025/12/18","512375","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66010254","","コックコート","","0.00","未指定","145.00","1.00","枚","145","0","145","","外税","","","","","","","","2025/12/18","2025/12/18","2025/12/18","1731864267","2","","","2025/12/21","21:41"
"D","2025/12/18","512375","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66106851","","カラーエプロン","","0.00","未指定","100.00","1.00","枚","100","0","100","","外税","","","","","","","","2025/12/18","2025/12/18","2025/12/18","1731864267","3","","","2025/12/21","21:41"
"D","2025/12/18","512413","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","岩澤　綾香","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","94928124","","サッポロ  ラガー  中瓶（赤星）　500ML","500ML×20","20.00","本","288.00","4.00","本","1152","0","1152","","外税","1152","0","0","0","0","1152","2025/12/17","2025/12/18","2025/12/18","2025/12/18","1731953126","1","2025/12/17","22:21","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596728","","ブロッコリー","","0.00","個","300.00","3.00","個","900","72","972","","外税","16829","1337","0","0","0","18166","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","1","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597035","","梨","","0.00","個","700.00","2.00","個","1400","112","1512","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","2","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597087","","玉子　パック","Lサイズ","0.00","PC","320.00","2.00","PC","640","51","691","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","3","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","180.00","2.00","束","360","28","388","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","4","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597032","","マイクロリーフ","","0.00","PC","300.00","2.00","PC","600","48","648","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","5","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","155474463","","マイクロパースレー","","0.00","PC","550.00","1.00","PC","550","44","594","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","6","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597086","","ベビーリーフ","","0.00","PC","300.00","1.00","PC","300","24","324","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","7","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596623","","大根","","0.00","本","250.00","1.00","本","250","20","270","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","8","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596778","","柿","","0.00","個","180.00","2.00","個","360","28","388","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","9","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","190682456","","かぶ","7玉","0.00","束","280.00","2.00","束","560","44","604","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","10","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596715","","ズッキーニ","","0.00","本","220.00","1.00","本","220","17","237","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","11","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597024","","花穂","","0.00","枚","750.00","1.00","枚","750","60","810","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","12","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596732","","ミニトマト","","0.00","PC","320.00","1.00","PC","320","25","345","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","13","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596724","","ラディッシュ/ラレシ","","0.00","束","180.00","1.00","束","180","14","194","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","14","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","138355716","","とちあいか","","0.00","PC","1500.00","1.00","PC","1500","120","1620","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","15","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596990","","ピンクロッサ","","0.00","個","230.00","1.00","個","230","18","248","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","16","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","17","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596694","","レタス","","0.00","個","230.00","2.00","個","460","36","496","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","18","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596763","","ブルーベリー","","0.00","PC","600.00","1.00","PC","600","48","648","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","19","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596744","","ほうれん草","","0.00","PC","250.00","4.00","PC","1000","80","1080","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","20","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597080","","サニーレタス","","0.00","個","180.00","1.00","個","180","14","194","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","21","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","168515799","","トマト　バラ","","0.00","個","150.00","3.00","個","450","36","486","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","22","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597018","","ディル/ディール","","0.00","PC","280.00","1.00","PC","280","22","302","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","23","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597014","","ベルギーエシャロット","","0.00","kg","1200.00","1.01","kg","1212","96","1308","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","24","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596811","","ごぼう","","0.00","PC","750.00","0.65","kg","487","38","525","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","25","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67024192","","ちぢみれんそう","","0.00","PC","250.00","2.00","PC","500","40","540","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","26","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596689","","ラズベリー/フランボアーズ","","0.00","PC","1100.00","1.00","PC","1100","88","1188","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","27","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","134672886","","軟白ネギ","","0.00","PC","380.00","2.00","PC","760","60","820","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","28","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512537","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","114094474","","マイクロアマランサス","","0.00","PC","330.00","1.00","PC","330","26","356","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029191","29","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512538","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","151444799","","キスコ　トマトコンソメ","","0.00","PC","1350.00","2.00","PC","2700","0","2700","","外税","11780","0","0","0","0","11780","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029196","1","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512538","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","121191409","","ファインラップ","30cm×100m","1.00","本","290.00","3.00","本","870","0","870","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029196","2","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512538","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","77237777","","KURIクリティント（赤ワイン）","3L","1.00","箱","1680.00","1.00","箱","1680","0","1680","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029196","3","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512538","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","77237778","","KULクリブランコ白ワイン","3L","1.00","箱","1680.00","1.00","箱","1680","0","1680","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029196","4","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512538","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","85416587","","ルビーポルト","750ml","0.00","本","2330.00","0.00","本","0","0","0","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029196","5","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512538","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","129665964","","大東　カカオ　スーペリオール　エクアトゥール","1kg","0.00","PC","4850.00","1.00","PC","4850","0","4850","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732029196","6","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/18","512540","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596731","","ビーツ","","0.00","kg","800.00","1.10","kg","880","70","950","","外税","1724","137","0","0","0","1861","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732030307","1","2025/12/18","00:11","2025/12/21","21:41"
"D","2025/12/18","512540","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597004","","玉ねぎ","","0.00","kg","400.00","2.11","kg","844","67","911","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732030307","2","2025/12/18","00:11","2025/12/21","21:41"
"D","2025/12/18","512563","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","125285704","","サルタナレーズン","1kg","0.00","PC","1280.00","1.00","PC","1280","0","1280","","外税","1280","0","0","0","0","1280","2025/12/18","2025/12/18","2025/12/18","2025/12/18","1732040365","1","2025/12/18","00:34","2025/12/21","21:41"
"D","2025/12/18","513088","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950670","","アサヒ  スーパードライ  中　500ML","500ML×20","1.00","本","288.00","4.00","本","1152","0","1152","","外税","1152","0","0","0","0","1152","","2025/12/18","2025/12/18","2025/12/18","1732784513","1","","","2025/12/21","21:41"
"D","2025/12/19","512539","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150519","","北海道フレッシュクリーム３８％　１Ｌ","１Ｌ","1.00","本","1166.00","1.00","本","1166","0","1166","","外税","2084","0","0","0","0","2084","2025/12/18","2025/12/18","2025/12/19","2025/12/19","1732029409","1","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/19","512539","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150488","","パーチバター（無塩）よつ葉","４５０ｇ","30.00","C/S","918.00","1.00","個","918","0","918","","外税","","","","","","","2025/12/18","2025/12/18","2025/12/19","2025/12/19","1732029409","2","2025/12/18","00:10","2025/12/21","21:41"
"D","2025/12/19","512705","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社愛宕小西","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","207524122","","シャトー　ラローズ　トラントドン　１９","","0.00","未指定","2620.00","3.00","本","7860","0","7860","","外税","12840","0","0","0","0","12840","2025/12/18","2025/12/19","2025/12/19","2025/12/19","1732426349","1","2025/12/18","18:27","2025/12/21","21:41"
"D","2025/12/19","512705","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社愛宕小西","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","200785590","","ドメーヌ　ミショー　トゥレーヌ　ソーヴィニヨン　２３","","0.00","未指定","1660.00","3.00","本","4980","0","4980","","外税","","","","","","","2025/12/18","2025/12/19","2025/12/19","2025/12/19","1732426349","2","2025/12/18","18:27","2025/12/21","21:41"
"D","2025/12/19","512833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","岩澤　綾香","","株式会社武蔵屋","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","174054342","","シーバスリーガル　ミズナラ　１２年","700ｍｌ","1.00","本","2837.00","1.00","本","2837","283","3120","","外税","2837","283","0","0","0","3120","2025/12/18","2025/12/19","2025/12/19","2025/12/19","1732566911","1","2025/12/18","22:57","2025/12/21","21:41"
"D","2025/12/19","512834","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","岩澤　綾香","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950645","","ウィルキンソン タンサン　ペット 500ML","500ＭＬ × 1本","24.00","本","134.00","3.00","本","402","0","402","","外税","402","0","0","0","0","402","2025/12/18","2025/12/19","2025/12/19","2025/12/19","1732566914","1","2025/12/18","22:57","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597035","","梨","","0.00","個","900.00","2.00","個","1800","144","1944","","外税","8660","690","0","0","0","9350","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","1","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596729","","カリフラワー","","0.00","個","680.00","1.00","個","680","54","734","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","2","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597087","","玉子　パック","Lサイズ","0.00","PC","320.00","1.00","PC","320","25","345","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","3","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","155474463","","マイクロパースレー","","0.00","PC","550.00","1.00","PC","550","44","594","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","4","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","190682456","","かぶ","7玉","0.00","束","280.00","1.00","束","280","22","302","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","5","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596732","","ミニトマト","","0.00","PC","320.00","1.00","PC","320","25","345","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","6","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","138355716","","とちあいか","","0.00","PC","1650.00","2.00","PC","3300","264","3564","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","7","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66753360","","洋梨","","0.00","個","350.00","3.00","個","1050","84","1134","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","8","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513024","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596583","","エリンギ","","0.00","PC","180.00","2.00","PC","360","28","388","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732651519","9","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/19","513026","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","170740401","","アルカン　ブリ・ド・モー　AOP","","0.00","PC","3580.00","0.00","PC","0","0","0","","外税","7010","0","0","0","0","7010","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732652944","1","2025/12/19","01:45","2025/12/21","21:41"
"D","2025/12/19","513026","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","170740400","","アルカン　ブルソー","","0.00","未指定","1650.00","0.00","PC","0","0","0","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732652944","2","2025/12/19","01:45","2025/12/21","21:41"
