"H","2025/11/05"
"［データ区分］","［伝票日付］","［伝票No］","［取引状態］","［自社コード］","［自社会員名］","［自社担当者］","［取引先コード］","［取引先名］","［納品場所コード］","［納品場所名］","［納品場所 住所］","［マイカタログID］","［自社管理商品コード］","［商品名］","［規格］","［入数］","［入数単位］","［単価］","［数量］","［単位］","［金額］","［消費税］","［小計］","［課税区分］","［税区分］","［合計 商品本体］","［合計 商品消費税］","［合計 送料本体］","［合計 送料消費税］","［合計 その他］","［総合計］","［発注日］","［発送日］","［納品日］","［受領日］","［取引ID_SYSTEM］","［伝票明細ID_SYSTEM］","［発注送信日］","［発注送信時間］","［送信日］","［送信時間］"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","180.00","2.00","束","360","28","388","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","4","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","5","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596694","","レタス","","0.00","個","230.00","1.00","個","230","18","248","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","6","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596635","","いんげん","","0.00","kg","2000.00","0.21","kg","420","33","453","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","7","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597005","","かぶ","5玉","0.00","束","280.00","1.00","束","280","22","302","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","8","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597020","","セルフィーユ/チャービル","","0.00","PC","230.00","1.00","PC","230","18","248","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","9","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500429","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950163","","活〆鯛　２ｋ","","0.00","本","1600.00","2.30","kg","3680","0","3680","","外税","13400","0","0","0","0","13400","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169703","1","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500429","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","太刀魚","0.00","未指定","3600.00","2.70","kg","9720","0","9720","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169703","2","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","207531736","","カッテージチーズ","","1.00","PC","350.00","1.00","PC","350","0","350","","外税","3510","0","0","0","0","3510","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","1","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","121191409","","ファインラップ","30cm×100m","1.00","本","290.00","2.00","本","580","0","580","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","2","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64828557","","サバトン　マロンペースト","1kg","1.00","缶","2290.00","1.00","缶","2290","0","2290","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","3","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64423727","","グラニュー糖","1kg","1.00","PC","290.00","1.00","PC","290","0","290","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","4","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500431","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67893516","","Ｆ）スポンジケーキ６号","","12.00","C/S","590.00","1.00","箱","590","0","590","","外税","590","0","0","0","0","590","2025/10/29","2025/10/29","2025/10/30","2025/10/30","1709170733","1","2025/10/29","13:20","2025/10/31","11:38"
"D","2025/10/30","500507","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","22.00","枚","770","0","770","","外税","805","0","0","0","0","805","","2025/10/30","2025/10/30","2025/10/30","1709353615","1","","","2025/10/31","11:38"
"D","2025/10/30","500507","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","1.00","枚","35","0","35","","外税","","","","","","","","2025/10/30","2025/10/30","2025/10/30","1709353615","2","","","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596724","","ラディッシュ/ラレシ","","0.00","束","180.00","1.00","束","180","14","194","","外税","1230","98","0","0","0","1328","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","1","2025/10/29","21:48","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596778","","柿","","0.00","個","150.00","2.00","個","300","24","324","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","2","2025/10/29","21:48","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","3","2025/10/29","21:48","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597079","","トレビス","","0.00","個","400.00","1.00","個","400","32","432","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","4","2025/10/29","21:48","2025/10/31","11:38"
"F"
